,POLARITY,TWEET_ID
2292,POSITIVE,1423009952541470722
2293,NEGATIVE,1360094039861772289
2294,NEGATIVE,1378508620028014595
2295,NEGATIVE,1362221797370953731
2296,NEUTRAL,1354843049474596867
2297,POSITIVE,1347297241585885192
2298,NEGATIVE,1296454657481605121
2299,NEUTRAL,1295403125017399297
2300,NEUTRAL,1267330021926060033
2301,NEUTRAL,1256395246885371904
2302,NEGATIVE,1256743977027395586
2303,NEUTRAL,1245767809541472263
2304,NEGATIVE,1365744705330241537
2305,NEGATIVE,1437472602486882304
2306,NEGATIVE,1326335710903808005
2307,NEGATIVE,1414069525314736128
2308,NEUTRAL,1454860437082853383
2309,POSITIVE,1250958153828536320
2310,NEGATIVE,1437108045910269952
2311,POSITIVE,1256925309594742784
2312,POSITIVE,1281992733142515716
2313,NEUTRAL,1348040555259899904
2314,NEGATIVE,1246472033547907073
2315,NEGATIVE,1300799081703337984
2316,NEGATIVE,1354108131505295360
2317,NEUTRAL,1370090340712116228
2318,POSITIVE,1256770622211809280
2319,POSITIVE,1334623383254945797
2320,NEGATIVE,1299529470332805126
2321,NEGATIVE,1413305253613686790
2322,NEGATIVE,1418051937820286979
2323,POSITIVE,1281368813179731971
2324,NEGATIVE,1427340316961554432
2325,POSITIVE,1384336419297005571
2326,NEUTRAL,1286142965946044416
2327,NEUTRAL,1322657251170177024
2328,NEUTRAL,1264759558028877830
2329,POSITIVE,1280543642642534401
2330,POSITIVE,1266139158776512513
2331,NEUTRAL,1248233068567150601
2332,NEGATIVE,1317254159872176128
2333,NEUTRAL,1336541966474076166
2334,NEGATIVE,1345958880052965376
2335,NEGATIVE,1304752674815070213
2336,NEGATIVE,1303329218508460032
2337,NEUTRAL,1288244327618088961
2338,NEGATIVE,1284266288307671041
2339,POSITIVE,1246698920429916160
2340,NEGATIVE,1283261278484455424
2341,NEUTRAL,1313198730745708545
2342,NEUTRAL,1430945365264674816
2343,NEUTRAL,1326718659994161152
2344,POSITIVE,1247361697548865536
2345,NEGATIVE,1348492380689866753
2346,NEGATIVE,1270874533252067330
2347,NEUTRAL,1426726742702579712
2348,POSITIVE,1459275539647246340
2349,POSITIVE,1392186912060764161
2350,NEGATIVE,1338301566965706754
2351,NEGATIVE,1341845143943450626
2352,NEUTRAL,1255486885897609217
2353,NEUTRAL,1430645970262450177
2354,NEGATIVE,1271574987388960775
2355,NEUTRAL,1245382401506844673
2356,NEGATIVE,1297186753707573249
2357,NEGATIVE,1353525929709088774
2358,NEUTRAL,1399929858709495810
2359,NEGATIVE,1312194462559293441
2360,NEGATIVE,1458521706537144330
2361,NEGATIVE,1417346225133686786
2362,NEGATIVE,1270555840488103937
2363,NEUTRAL,1293531216793276416
2364,NEUTRAL,1301553714818236416
2365,POSITIVE,1392549414028333060
2366,POSITIVE,1295219533242945536
2367,NEGATIVE,1248216518204194816
2368,NEGATIVE,1289240765118345216
2369,POSITIVE,1263431127789760512
2370,NEGATIVE,1285623439269810182
2371,POSITIVE,1452621525455187970
2372,POSITIVE,1271070574794682368
2373,NEGATIVE,1363300428746612741
2374,POSITIVE,1260946115765121024
2375,NEGATIVE,1267129962466852864
2376,NEGATIVE,1343840547933474816
2377,NEGATIVE,1257038796719132673
2378,NEUTRAL,1394668078705922050
2379,NEUTRAL,1414635765934477314
2380,NEGATIVE,1304789054404263936
2381,NEUTRAL,1245049222883348480
2382,NEGATIVE,1255651648799678464
2383,NEGATIVE,1317076764519268352
2384,NEUTRAL,1364056579767603201
2385,NEGATIVE,1257375807464407047
2386,NEGATIVE,1271828678872166403
2387,NEGATIVE,1353519221246988289
2388,NEGATIVE,1288322106221092865
2389,NEUTRAL,1284610404983816192
2390,NEUTRAL,1341187309681717254
2391,POSITIVE,1259481605061644288
2392,POSITIVE,1265020770679480328
2393,NEUTRAL,1357038471534247938
2394,NEGATIVE,1255202488371810308
2395,NEUTRAL,1258072094920699905
2396,NEUTRAL,1247762240658268160
2397,NEGATIVE,1260812879164354560
2398,NEGATIVE,1306798998167068674
2399,NEGATIVE,1257431209476599809
2400,NEGATIVE,1245219990468300800
2401,NEGATIVE,1285703538497277953
2402,NEGATIVE,1257050364529963008
2403,NEGATIVE,1410766758454104066
2404,NEGATIVE,1321318634778697734
2405,NEGATIVE,1282111867201232896
2406,NEGATIVE,1361533919921864704
2407,NEUTRAL,1376932555665113095
2408,NEUTRAL,1260321545639133184
2409,NEGATIVE,1324857203669561344
2410,NEGATIVE,1256396958958333952
2411,NEGATIVE,1351233485227372547
2412,NEGATIVE,1336503977198800905
2413,POSITIVE,1387075885652750338
2414,NEGATIVE,1311659268026884097
2415,NEUTRAL,1266023158374477824
2416,NEGATIVE,1458439114701824012
2417,POSITIVE,1249070882640687105
2418,NEUTRAL,1292851410359529474
2419,NEGATIVE,1261519773625651207
2420,POSITIVE,1394459491995996161
2421,NEUTRAL,1356687266647744512
2422,NEGATIVE,1465426556730368001
2423,NEUTRAL,1428038126748983296
2424,NEGATIVE,1427801022106329089
2425,POSITIVE,1301761470905151488
2426,NEGATIVE,1341211714138718208
2427,POSITIVE,1305899175297478657
2428,NEUTRAL,1270512878475411457
2429,NEUTRAL,1304849491527258112
2430,NEGATIVE,1269792816848343042
2431,NEUTRAL,1249887355583905792
2432,NEGATIVE,1368017311081332739
2433,POSITIVE,1274057597780480000
2434,NEGATIVE,1260638999900827648
2435,NEGATIVE,1271208032332943360
2436,POSITIVE,1464833941937041417
2437,NEGATIVE,1346125640580308993
2438,NEGATIVE,1424795154154606607
2439,NEGATIVE,1314728551204171778
2440,NEGATIVE,1324420821490626560
2441,NEUTRAL,1284373715896029184
2442,NEUTRAL,1274032631160557570
2443,NEGATIVE,1316191076416475136
2444,POSITIVE,1366880223774404608
2445,NEGATIVE,1323348242994663424
2446,NEGATIVE,1393945678087434245
2447,POSITIVE,1274346581060390912
2448,NEGATIVE,1267452238970023936
2449,POSITIVE,1417516931221970944
2450,NEUTRAL,1466111137083277320
2451,NEGATIVE,1393363154508390402
2452,NEGATIVE,1312897444133457920
2453,NEGATIVE,1368638335468634112
2454,NEUTRAL,1247565742939111425
2455,NEUTRAL,1258595869076537345
2456,NEUTRAL,1247908444629348358
2457,POSITIVE,1269481643888332801
2458,POSITIVE,1279815026015174660
2459,NEGATIVE,1292949503075475456
2460,POSITIVE,1246926975664611331
2461,NEUTRAL,1353374716891975681
2462,POSITIVE,1354818860558426114
2463,NEUTRAL,1375515960707182593
2464,NEUTRAL,1251542805282910215
2465,NEUTRAL,1248818051203678213
2466,POSITIVE,1277768851216912384
2467,NEGATIVE,1316739521828974593
2468,NEUTRAL,1346824877328584705
2469,NEUTRAL,1269810619479470081
2470,NEGATIVE,1245269065708363777
2471,NEGATIVE,1380608625643765760
2472,POSITIVE,1387128959582625793
2473,NEUTRAL,1433822517706334209
2474,POSITIVE,1289017316223717376
2475,NEGATIVE,1429775111742181376
2476,POSITIVE,1336348994549772290
2477,NEGATIVE,1305226038507700224
2478,NEGATIVE,1258170991009656833
2479,POSITIVE,1433231825153966080
2480,NEUTRAL,1260345571337891840
2481,POSITIVE,1463885570539667461
2482,NEGATIVE,1250869829499748353
2483,NEGATIVE,1270929207313543168
2484,NEGATIVE,1315507335813574657
2485,NEUTRAL,1296827958330621954
2486,POSITIVE,1285307506261200902
2487,NEUTRAL,1375468995999064072
2488,NEUTRAL,1249729455901118464
2489,NEGATIVE,1381632781311209473
2490,NEUTRAL,1266472366261108741
2491,NEUTRAL,1332813551690452995
2492,NEGATIVE,1354264704189927428
2493,POSITIVE,1349531983081205760
2494,NEGATIVE,1262761498578874370
2495,NEUTRAL,1344151680670199809
2496,NEGATIVE,1269802021105827840
2497,POSITIVE,1310951166050816000
2498,NEGATIVE,1292861179753308169
2499,NEGATIVE,1350165139018944512
2500,POSITIVE,1281402518975676422
2501,NEGATIVE,1258101289420042242
2502,NEGATIVE,1273483282689081346
2503,NEGATIVE,1259325255589474304
2504,NEGATIVE,1319114695979069441
2505,POSITIVE,1261507700644614158
2506,POSITIVE,1271839528219623424
2507,POSITIVE,1333541475951505408
2508,POSITIVE,1263343327535120385
2509,POSITIVE,1417291124985810944
2510,NEUTRAL,1284194953967677440
2511,NEGATIVE,1254431774983229444
2512,NEGATIVE,1300670924014850048
2513,NEUTRAL,1368610496480501760
2514,NEGATIVE,1407810830268313600
2515,NEGATIVE,1260705804249780224
2516,NEGATIVE,1312236794394497029
2517,NEGATIVE,1296314305084903425
2518,NEGATIVE,1335687703254405121
2519,NEGATIVE,1414231696359182337
2520,NEUTRAL,1452098278007443457
2521,POSITIVE,1245531347273334784
2522,NEGATIVE,1337218829341036544
2523,NEGATIVE,1250151441567592448
2524,NEUTRAL,1266159185378422786
2525,POSITIVE,1253161613311410176
2526,NEGATIVE,1332742896496365571
2527,NEGATIVE,1330704887986925569
2528,NEGATIVE,1291021484580888576
2529,NEGATIVE,1354089576646717440
2530,NEGATIVE,1274460098736410625
2531,NEGATIVE,1260750775585853440
2532,NEUTRAL,1372924270851063814
2533,NEGATIVE,1244896758020235265
2534,POSITIVE,1271857584912216066
2535,NEGATIVE,1260407945499684868
2536,POSITIVE,1279833618278465536
2537,NEGATIVE,1245204261463416832
2538,NEUTRAL,1254547386246062082
2539,NEGATIVE,1339282444852322310
2540,NEUTRAL,1248619343396536324
2541,NEUTRAL,1257119216504721410
2542,NEGATIVE,1354595835816906754
2543,POSITIVE,1285616066346049536
2544,POSITIVE,1252586996519907329
2545,NEGATIVE,1406000810576822274
2546,NEGATIVE,1330741260823515137
2547,NEUTRAL,1249476645922070528
2548,NEGATIVE,1258580496415522816
2549,NEGATIVE,1257758907558215680
2550,NEGATIVE,1248512597554417665
2551,NEGATIVE,1245346423647932416
2552,POSITIVE,1306394631492567040
2553,POSITIVE,1280977916877250568
2554,NEGATIVE,1292692818855473157
2555,NEGATIVE,1256667268085362695
2556,NEUTRAL,1459170603647307789
2557,POSITIVE,1308051523528777728
2558,POSITIVE,1350192203050545154
2559,POSITIVE,1245940547099004930
2560,NEGATIVE,1265440631842897923
2561,NEUTRAL,1261441521909293058
2562,NEGATIVE,1362067876467929091
2563,NEGATIVE,1276699323711885314
2564,NEGATIVE,1373984388808081409
2565,NEGATIVE,1390065250934804480
2566,NEGATIVE,1287985767348920320
2567,NEGATIVE,1257426349859524609
2568,NEUTRAL,1344720397103673344
2569,POSITIVE,1329329825450901504
2570,POSITIVE,1395557829176565763
2571,NEUTRAL,1410729123408801795
2572,NEUTRAL,1364109750690934785
2573,NEGATIVE,1277037315702087682
2574,NEGATIVE,1340388311664263168
2575,NEGATIVE,1260789437199499272
2576,NEGATIVE,1247300757097009153
2577,NEGATIVE,1268639888972419075
2578,NEGATIVE,1265705526010077184
2579,NEGATIVE,1425070974626631686
2580,NEGATIVE,1258983293493616640
2581,NEGATIVE,1409669334390108172
2582,POSITIVE,1250000016338550784
2583,NEUTRAL,1394490030362607616
2584,NEUTRAL,1251293830130827267
2585,NEUTRAL,1306669002786254855
2586,NEUTRAL,1249360562410135553
2587,NEUTRAL,1434352343458492418
2588,NEUTRAL,1245536387685744641
2589,NEUTRAL,1320354740560035840
2590,NEUTRAL,1365866027083575296
2591,NEGATIVE,1368384189217730560
2592,NEUTRAL,1402836974025596932
2593,NEGATIVE,1410793711219445761
2594,POSITIVE,1420379531618172931
2595,NEGATIVE,1312523893446332416
2596,POSITIVE,1284294321773191169
2597,NEUTRAL,1278376597477883907
2598,POSITIVE,1256671028719181824
2599,NEGATIVE,1293012111736463360
2600,NEGATIVE,1455985101888757761
2601,NEUTRAL,1424697988082016259
2602,NEUTRAL,1293431582972420097
2603,NEUTRAL,1284560563280936966
2604,POSITIVE,1258993306358423557
2605,NEUTRAL,1263166874726137862
2606,NEUTRAL,1262850158099922945
2607,NEGATIVE,1244936741376659456
2608,POSITIVE,1263083722309603328
2609,NEUTRAL,1252347800185999363
2610,POSITIVE,1433388762122358784
2611,NEUTRAL,1292296174477737989
2612,POSITIVE,1251636190509330432
2613,NEGATIVE,1304617523955011584
2614,NEUTRAL,1273244078151331840
2615,POSITIVE,1271461830834171905
2616,NEGATIVE,1380301162583261184
2617,NEUTRAL,1379539096226443264
2618,POSITIVE,1268631733144035329
2619,NEGATIVE,1353099355104882688
2620,NEUTRAL,1410257467544686594
2621,NEGATIVE,1321922050114621441
2622,NEGATIVE,1252232837241036801
2623,POSITIVE,1398684792170946564
2624,NEUTRAL,1289346024629133312
2625,POSITIVE,1343789010368520192
2626,NEGATIVE,1270687805551685632
2627,NEUTRAL,1334152539613372416
2628,NEGATIVE,1302060778888015872
2629,NEGATIVE,1389939719379750913
2630,NEGATIVE,1355639456796180480
2631,NEGATIVE,1412470436470853639
2632,NEGATIVE,1274115662684831745
2633,NEUTRAL,1376796235663880193
2634,NEUTRAL,1409656060177092613
2635,POSITIVE,1256801629430583297
2636,NEGATIVE,1245783568191815684
2637,NEGATIVE,1249970379885555715
2638,NEGATIVE,1456427080942440449
2639,POSITIVE,1253078398248710144
2640,NEGATIVE,1380763062458781696
2641,POSITIVE,1253178135228669952
2642,NEUTRAL,1349376229963534337
2643,POSITIVE,1298412529492819969
2644,NEUTRAL,1274710944292225030
2645,POSITIVE,1286288592348815360
2646,POSITIVE,1266737154849492994
2647,NEUTRAL,1262211973355274242
2648,NEUTRAL,1428028774914867200
2649,NEGATIVE,1462233003476856838
2650,NEUTRAL,1378076597669015552
2651,NEUTRAL,1279212162238615552
2652,NEGATIVE,1273049159554273280
2653,NEGATIVE,1253495552236556288
2654,NEUTRAL,1244991788835880961
2655,NEUTRAL,1285397985808048128
2656,NEGATIVE,1262935347396214786
2657,POSITIVE,1253674565030510592
2658,NEGATIVE,1415135053324095490
2659,POSITIVE,1259547622475468805
2660,NEGATIVE,1266016144575492102
2661,NEGATIVE,1271686846238638080
2662,NEUTRAL,1254563863976083457
2663,NEGATIVE,1261273703226245120
2664,NEUTRAL,1290046235735293952
2665,NEGATIVE,1250879864812470279
2666,NEUTRAL,1260668691529728000
2667,POSITIVE,1354156614064988165
2668,POSITIVE,1392611710083768330
2669,POSITIVE,1248452835332616193
2670,NEGATIVE,1266786751210762245
2671,NEGATIVE,1273065668083101696
2672,POSITIVE,1382807210749698048
2673,POSITIVE,1312538033560854528
2674,POSITIVE,1270893758314414083
2675,NEGATIVE,1253549676441137152
2676,POSITIVE,1260964320629882881
2677,POSITIVE,1279078804158373890
2678,NEGATIVE,1269994835542331394
2679,NEGATIVE,1270043547157377025
2680,NEUTRAL,1293706633210732544
2681,NEGATIVE,1383534466736349186
2682,NEGATIVE,1260303556961337346
2683,NEUTRAL,1304434727991083008
2684,NEGATIVE,1291430903043035140
2685,NEGATIVE,1291531632407646210
2686,NEGATIVE,1275957688019513344
2687,NEGATIVE,1252769709386166272
2688,NEUTRAL,1249910641944453120
2689,NEGATIVE,1421176294847483911
2690,NEGATIVE,1253907226743451648
2691,NEUTRAL,1247621671663685633
2692,POSITIVE,1253307497126952962
2693,NEGATIVE,1348439524532248576
2694,NEGATIVE,1300467551290318848
2695,NEGATIVE,1399399010629304322
2696,NEGATIVE,1407314997764632583
2697,POSITIVE,1336885021752307712
2698,NEGATIVE,1286291222907236352
2699,NEGATIVE,1255906290754129920
2700,NEGATIVE,1336901539185692672
2701,NEGATIVE,1402139776120197120
2702,NEGATIVE,1297921900392349698
2703,POSITIVE,1393305071530676228
2704,POSITIVE,1308210087786418177
2705,NEGATIVE,1343339487519154176
2706,NEGATIVE,1267258144897617921
2707,NEGATIVE,1252992358880358404
2708,NEUTRAL,1263976585960525824
2709,NEUTRAL,1311737709388468225
2710,POSITIVE,1351314741105483776
2711,POSITIVE,1251697834308571136
2712,NEGATIVE,1360755872058720261
2713,NEGATIVE,1330696510808461314
2714,NEGATIVE,1261738492033368064
2715,NEGATIVE,1397399802808258562
2716,NEUTRAL,1438615695814705152
2717,NEGATIVE,1418199821614206977
2718,NEGATIVE,1262917592169283584
2719,POSITIVE,1248380638350041091
2720,NEUTRAL,1259242818930958337
2721,NEGATIVE,1339354113553788928
2722,NEUTRAL,1341973477062918144
2723,NEGATIVE,1354184077683924997
2724,NEUTRAL,1295786855330324481
2725,NEUTRAL,1249695296751353856
2726,NEUTRAL,1450523373289807875
2727,NEUTRAL,1262415541626474497
2728,POSITIVE,1247565771762536448
2729,NEGATIVE,1254448640476635136
2730,NEUTRAL,1284861810386939905
2731,NEUTRAL,1365662727536930823
2732,POSITIVE,1356625571866759170
2733,POSITIVE,1252796176937684992
2734,NEUTRAL,1262412521505464320
2735,POSITIVE,1285738691189788672
2736,POSITIVE,1248889629492862976
2737,NEUTRAL,1436487547778174992
2738,NEGATIVE,1281985838537031686
2739,NEUTRAL,1369091261144195075
2740,NEUTRAL,1328031532083245056
2741,NEGATIVE,1308424150189400064
2742,POSITIVE,1276707237587755010
2743,NEGATIVE,1300113623822499844
2744,NEGATIVE,1355006493368565761
2745,NEGATIVE,1308596263160434689
2746,NEUTRAL,1258075489127804933
2747,NEUTRAL,1324747187990003719
2748,NEGATIVE,1467227770279366657
2749,NEGATIVE,1260549975639031809
2750,POSITIVE,1342360970069483521
2751,NEGATIVE,1355196386740940804
2752,NEGATIVE,1294409766907904001
2753,NEGATIVE,1265833735116775424
2754,NEUTRAL,1270910712286765058
2755,NEGATIVE,1274059507254075393
2756,NEUTRAL,1373164963708157952
2757,NEGATIVE,1274007641489055745
2758,NEUTRAL,1297185707371507712
2759,POSITIVE,1359176739121946625
2760,NEGATIVE,1275080796252987393
2761,NEUTRAL,1290706653239705602
2762,NEUTRAL,1354924406951342088
2763,NEGATIVE,1302031443049304066
2764,POSITIVE,1409978421103398917
2765,POSITIVE,1349860898480005120
2766,NEUTRAL,1253176622628384768
2767,NEGATIVE,1437213440934776833
2768,POSITIVE,1258473116277317633
2769,NEUTRAL,1250249282864795649
2770,POSITIVE,1346468617764835330
2771,NEGATIVE,1251169361458577415
2772,NEGATIVE,1285728771367198726
2773,POSITIVE,1460379853778268166
2774,NEGATIVE,1334133088679571456
2775,NEGATIVE,1279086337900130304
2776,POSITIVE,1465475175877599245
2777,POSITIVE,1302246155326296064
2778,NEGATIVE,1341782230532648961
2779,POSITIVE,1361861257322586116
2780,NEGATIVE,1320597874044882944
2781,NEGATIVE,1429483233255829505
2782,POSITIVE,1307125341186674691
2783,POSITIVE,1300219005945491456
2784,NEGATIVE,1279161115423830021
2785,NEUTRAL,1467585718021246983
2786,NEGATIVE,1327929031816318977
2787,NEGATIVE,1353762288914886656
2788,NEUTRAL,1276518708974944257
2789,POSITIVE,1267879844282589191
2790,NEUTRAL,1249781926946365440
2791,NEUTRAL,1404851116769153028
2792,POSITIVE,1356677475598819335
2793,NEGATIVE,1379420802743951371
2794,NEUTRAL,1350487385612677122
2795,NEGATIVE,1251169367083155456
2796,NEGATIVE,1400924274723110912
2797,NEUTRAL,1295573980808527878
2798,NEGATIVE,1294807037591789568
2799,NEGATIVE,1283637684746018816
2800,NEGATIVE,1351226637979955201
2801,NEGATIVE,1318626737895464960
2802,NEGATIVE,1250297816292835328
2803,NEGATIVE,1403735009400397833
2804,NEUTRAL,1251473174644039681
2805,POSITIVE,1356970566805258243
2806,NEGATIVE,1355327057903955972
2807,NEGATIVE,1267888196366426112
2808,NEUTRAL,1245799011937914880
2809,NEGATIVE,1398667761476308995
2810,POSITIVE,1300765485538123776
2811,POSITIVE,1294678036349100033
2812,NEGATIVE,1348832872258547713
2813,NEUTRAL,1262433888498077697
2814,NEGATIVE,1346138674715648002
2815,NEGATIVE,1259325264259100674
2816,NEUTRAL,1248076518367981568
2817,NEUTRAL,1249749424219160590
2818,NEUTRAL,1355238202416787462
2819,POSITIVE,1445177942150156290
2820,NEGATIVE,1383067994696290308
2821,NEGATIVE,1321577135258144769
2822,NEUTRAL,1283105479066099714
2823,POSITIVE,1252993818305204224
2824,POSITIVE,1253367824367714304
2825,NEGATIVE,1245542342171545603
2826,NEGATIVE,1375914346790989824
2827,NEGATIVE,1256748257654398976
2828,NEGATIVE,1257165530508689408
2829,NEGATIVE,1272246908644478976
2830,POSITIVE,1372908095727403013
2831,NEGATIVE,1270539104338563078
2832,NEGATIVE,1309006996788711424
2833,POSITIVE,1411756216494301184
2834,NEGATIVE,1444037934043340800
2835,NEGATIVE,1418580322841735178
2836,POSITIVE,1319698433779716096
2837,POSITIVE,1317105959437766660
2838,NEUTRAL,1375288109353500679
2839,NEUTRAL,1454929838654033924
2840,NEGATIVE,1346573292635901952
2841,POSITIVE,1295049336783601664
2842,NEUTRAL,1245026856908337155
2843,POSITIVE,1284187196056989696
2844,POSITIVE,1279442810882732033
2845,NEGATIVE,1461500766846390282
2846,NEGATIVE,1380731194514489344
2847,NEGATIVE,1285272966595518464
2848,NEGATIVE,1342139393415512064
2849,NEGATIVE,1265462061708050432
2850,NEUTRAL,1251357457215115266
2851,POSITIVE,1331960879622086657
2852,NEUTRAL,1295575885043687431
2853,NEGATIVE,1318722832814247937
2854,NEGATIVE,1317188907470041088
2855,POSITIVE,1251573642883825664
2856,POSITIVE,1255503501893013511
2857,NEGATIVE,1343585026387148803
2858,NEGATIVE,1309323242016997376
2859,POSITIVE,1253746114945261571
2860,NEUTRAL,1245816643189501952
2861,POSITIVE,1289953795179339781
2862,NEGATIVE,1275986973023522817
2863,NEUTRAL,1246571447352545281
2864,NEGATIVE,1335788192499429376
2865,NEGATIVE,1258083236846108672
2866,NEUTRAL,1274056519521308678
2867,NEUTRAL,1250484198139404298
2868,NEUTRAL,1430600892043169800
2869,NEGATIVE,1359380935293210624
2870,NEGATIVE,1291930119238569991
2871,POSITIVE,1264327078574505987
2872,NEUTRAL,1274101624412258307
2873,NEGATIVE,1331967676957200384
2874,NEGATIVE,1250665480991444992
2875,NEUTRAL,1289551269728849920
2876,POSITIVE,1293768567226236928
2877,POSITIVE,1422580909665132544
2878,NEGATIVE,1410594972018032641
2879,NEUTRAL,1280542356882612225
2880,POSITIVE,1388526649025744901
2881,NEUTRAL,1402097589810614275
2882,POSITIVE,1413942918721724425
2883,NEUTRAL,1248060449981112326
2884,NEUTRAL,1254139357616918528
2885,POSITIVE,1258842702520745991
2886,NEUTRAL,1354132502953275398
2887,NEGATIVE,1275443154099957761
2888,NEUTRAL,1317472444886732802
2889,NEGATIVE,1346500229974040577
2890,NEGATIVE,1250093859671085058
2891,POSITIVE,1417645769323126788
2892,NEGATIVE,1385729170857021442
2893,NEGATIVE,1403876222686445569
2894,NEGATIVE,1248003490963693568
2895,NEUTRAL,1308770258514214920
2896,NEUTRAL,1386756326982889473
2897,POSITIVE,1428800553971294216
2898,NEGATIVE,1266934289234608128
2899,NEUTRAL,1386335883620663298
2900,NEGATIVE,1320173764840099840
2901,NEGATIVE,1374852275961692163
2902,POSITIVE,1397299769085726720
2903,NEUTRAL,1301921606252421122
2904,NEUTRAL,1245748424256811008
2905,NEGATIVE,1351186894135156741
2906,NEGATIVE,1251297540227526657
2907,POSITIVE,1261487142733148160
2908,POSITIVE,1308184197568360456
2909,NEGATIVE,1284682140534190080
2910,NEGATIVE,1245018967380500482
2911,NEGATIVE,1266165383792406528
2912,NEGATIVE,1375316269881298945
2913,NEUTRAL,1360675786634661893
2914,NEGATIVE,1245815531070017539
2915,NEGATIVE,1274457788106911746
2916,POSITIVE,1244941157320273920
2917,NEGATIVE,1270081291304738818
2918,NEUTRAL,1258819883158188035
2919,NEGATIVE,1264602263089119234
2920,NEGATIVE,1455030352456691712
2921,NEGATIVE,1249935336869728259
2922,POSITIVE,1269329669867761664
2923,NEGATIVE,1279990630651920385
2924,POSITIVE,1408213728525438979
2925,POSITIVE,1250440472692056067
2926,NEGATIVE,1252841404432125957
2927,POSITIVE,1348323282383216641
2928,NEGATIVE,1250938713540091912
2929,POSITIVE,1345786406560522241
2930,NEGATIVE,1258909566600912900
2931,NEUTRAL,1375582547200073728
2932,NEGATIVE,1318961223103295489
2933,POSITIVE,1254670111593512962
2934,NEUTRAL,1248251599040008194
2935,NEGATIVE,1349361477719830529
2936,NEUTRAL,1293353066268327937
2937,NEUTRAL,1351630585119301632
2938,NEGATIVE,1251748559982080000
2939,NEGATIVE,1271426438198185985
2940,NEUTRAL,1365126467269533700
2941,POSITIVE,1417991559530831887
2942,POSITIVE,1302563009747771393
2943,POSITIVE,1265623169957838850
2944,NEGATIVE,1247304869423337472
2945,NEGATIVE,1250267156941393920
2946,NEGATIVE,1353131312278695936
2947,NEUTRAL,1441655303464947714
2948,NEGATIVE,1401062709421092865
2949,NEUTRAL,1317285345780793346
2950,NEGATIVE,1254937676756725760
2951,NEUTRAL,1433455148882436100
2952,NEGATIVE,1334322474788372481
2953,NEGATIVE,1274672662103629824
2954,NEUTRAL,1251017236615217152
2955,NEUTRAL,1418968730013417475
2956,NEUTRAL,1279990232117579776
2957,NEUTRAL,1270379119000207360
2958,NEUTRAL,1259909433255055366
2959,NEUTRAL,1252833342258442240
2960,NEUTRAL,1250638882506506241
2961,NEGATIVE,1331257139902504961
2962,NEUTRAL,1289640665400279041
2963,NEGATIVE,1345985393007751168
2964,NEUTRAL,1404291342814089217
2965,NEGATIVE,1254932958340878338
2966,NEGATIVE,1416109412188577799
2967,NEUTRAL,1327101683588083719
2968,NEGATIVE,1453020195904229383
2969,NEGATIVE,1264623333452271616
2970,POSITIVE,1364047802246963201
2971,NEGATIVE,1415828018027769856
2972,NEGATIVE,1398000963877810178
2973,NEGATIVE,1316072999695446016
2974,POSITIVE,1273665630231764992
2975,NEGATIVE,1261002871417561090
2976,NEGATIVE,1247155331496542208
2977,NEUTRAL,1289169871868108803
2978,NEUTRAL,1422603298973130754
2979,NEUTRAL,1253883498995294208
2980,NEUTRAL,1431217691340193794
2981,NEGATIVE,1272536671196557313
2982,POSITIVE,1331101231033544705
2983,POSITIVE,1254590102027808768
2984,NEGATIVE,1277702101242646534
2985,NEGATIVE,1245402974253453313
2986,NEUTRAL,1255008789138472960
2987,NEGATIVE,1249745195266015237
2988,NEGATIVE,1259632018473844736
2989,NEGATIVE,1409548018525696000
2990,POSITIVE,1296908274156134400
2991,POSITIVE,1332355012366913542
2992,NEUTRAL,1247299009674457090
2993,NEUTRAL,1373131136931672064
2994,POSITIVE,1251686397922160640
2995,NEUTRAL,1273017966737666054
2996,NEGATIVE,1448475800332869632
2997,POSITIVE,1252233562373238785
2998,NEGATIVE,1257803476303822849
2999,NEGATIVE,1273345311851700224
3000,POSITIVE,1365047687096111104
3001,NEUTRAL,1446861951607394306
3002,POSITIVE,1244874017045196802
3003,NEUTRAL,1350477154497261568
3004,NEGATIVE,1390728935831449602
3005,POSITIVE,1254053471893909505
3006,NEGATIVE,1418996250381271043
3007,NEGATIVE,1245008306034192384
3008,NEGATIVE,1257752513585065993
3009,NEGATIVE,1283685914976440321
3010,NEUTRAL,1419739392000905223
3011,NEGATIVE,1247140458729373701
3012,POSITIVE,1350493229762936834
3013,NEGATIVE,1247331859169775616
3014,NEGATIVE,1258499028301615107
3015,NEUTRAL,1353863741746638848
3016,NEUTRAL,1272679038943985664
3017,NEGATIVE,1254499202387738625
3018,NEGATIVE,1262557433538523136
3019,NEGATIVE,1247722730503340032
3020,NEGATIVE,1247059164649717760
3021,NEGATIVE,1417917205451350024
3022,NEGATIVE,1383954271754850308
3023,NEUTRAL,1253107577707061248
3024,NEUTRAL,1281070738859003904
3025,POSITIVE,1410385161284292609
3026,NEUTRAL,1246796637013291009
3027,NEGATIVE,1440438910069264397
3028,NEGATIVE,1274159720723595264
3029,NEGATIVE,1288953748778344448
3030,NEGATIVE,1256311981709029377
3031,NEGATIVE,1288945499467395074
3032,NEGATIVE,1346155748259209216
3033,NEUTRAL,1275264149455400960
3034,POSITIVE,1321249853364645889
3035,NEUTRAL,1250996231188484096
3036,NEGATIVE,1365430191317782528
